date,time,datetime,day,time_of_day,hour,payment_method,card_no.,amount,coffee_name
2025-02-26,16:55:13.614000,2025-02-26 16:55:13.614,Wednesday,Afternoon,16,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-02-26,16:55:59.649000,2025-02-26 16:55:59.649,Wednesday,Afternoon,16,card,ANON-0000-0000-1191,35.76,Latte
2025-02-26,17:22:44.573000,2025-02-26 17:22:44.573,Wednesday,Evening,17,card,ANON-0000-0000-1166,30.86,Americano with Milk
2025-02-26,18:11:24.140000,2025-02-26 18:11:24.140,Wednesday,Evening,18,card,ANON-0000-0000-1163,35.76,Latte
2025-02-26,18:13:50.419000,2025-02-26 18:13:50.419,Wednesday,Evening,18,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-27,07:19:00.322000,2025-02-27 07:19:00.322,Thursday,Morning,7,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-27,07:21:00.583000,2025-02-27 07:21:00.583,Thursday,Morning,7,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-27,10:52:29.153000,2025-02-27 10:52:29.153,Thursday,Morning,10,card,ANON-0000-0000-1237,21.06,Espresso
2025-02-27,11:08:16.864000,2025-02-27 11:08:16.864,Thursday,Morning,11,card,ANON-0000-0000-1168,35.76,Cocoa
2025-02-27,12:48:15.878000,2025-02-27 12:48:15.878,Thursday,Afternoon,12,card,ANON-0000-0000-1251,35.76,Cocoa
2025-02-27,13:29:48.424000,2025-02-27 13:29:48.424,Thursday,Afternoon,13,card,ANON-0000-0000-1252,30.86,Americano with Milk
2025-02-27,14:23:16.499000,2025-02-27 14:23:16.499,Thursday,Afternoon,14,card,ANON-0000-0000-1163,25.96,Americano
2025-02-27,14:43:19.325000,2025-02-27 14:43:19.325,Thursday,Afternoon,14,card,ANON-0000-0000-1253,35.76,Latte
2025-02-27,15:47:50.692000,2025-02-27 15:47:50.692,Thursday,Afternoon,15,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,16:28:28.103000,2025-02-27 16:28:28.103,Thursday,Afternoon,16,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,17:12:55.999000,2025-02-27 17:12:55.999,Thursday,Evening,17,card,ANON-0000-0000-1190,25.96,Americano
2025-02-27,17:23:10.042000,2025-02-27 17:23:10.042,Thursday,Evening,17,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,17:53:13.054000,2025-02-27 17:53:13.054,Thursday,Evening,17,card,ANON-0000-0000-1254,35.76,Latte
2025-02-27,18:17:28.969000,2025-02-27 18:17:28.969,Thursday,Evening,18,card,ANON-0000-0000-1208,35.76,Latte
2025-02-27,18:38:40.856000,2025-02-27 18:38:40.856,Thursday,Evening,18,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-27,18:40:01.843000,2025-02-27 18:40:01.843,Thursday,Evening,18,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-27,18:40:52.049000,2025-02-27 18:40:52.049,Thursday,Evening,18,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-27,19:14:15.622000,2025-02-27 19:14:15.622,Thursday,Evening,19,card,ANON-0000-0000-1215,35.76,Latte
2025-02-27,20:02:07.207000,2025-02-27 20:02:07.207,Thursday,Evening,20,card,ANON-0000-0000-0046,35.76,Cappuccino
2025-02-28,06:52:45.591000,2025-02-28 06:52:45.591,Friday,Morning,6,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-28,06:54:59.973000,2025-02-28 06:54:59.973,Friday,Morning,6,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-28,07:18:36.920000,2025-02-28 07:18:36.920,Friday,Morning,7,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-28,08:09:57.784000,2025-02-28 08:09:57.784,Friday,Morning,8,card,ANON-0000-0000-1255,21.06,Espresso
2025-02-28,09:02:38.061000,2025-02-28 09:02:38.061,Friday,Morning,9,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-02-28,14:44:28.113000,2025-02-28 14:44:28.113,Friday,Afternoon,14,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,14:45:22.024000,2025-02-28 14:45:22.024,Friday,Afternoon,14,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,14:47:52.342000,2025-02-28 14:47:52.342,Friday,Afternoon,14,card,ANON-0000-0000-1163,25.96,Americano
2025-02-28,14:52:02.209000,2025-02-28 14:52:02.209,Friday,Afternoon,14,card,ANON-0000-0000-1191,35.76,Latte
2025-02-28,15:19:18.675000,2025-02-28 15:19:18.675,Friday,Afternoon,15,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,16:22:27.380000,2025-02-28 16:22:27.380,Friday,Afternoon,16,card,ANON-0000-0000-1156,35.76,Cocoa
2025-02-28,16:30:06.695000,2025-02-28 16:30:06.695,Friday,Afternoon,16,card,ANON-0000-0000-1170,25.96,Americano
2025-02-28,17:21:00.889000,2025-02-28 17:21:00.889,Friday,Evening,17,card,ANON-0000-0000-1191,35.76,Latte
2025-02-28,17:31:04.347000,2025-02-28 17:31:04.347,Friday,Evening,17,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025-02-28,17:32:16.632000,2025-02-28 17:32:16.632,Friday,Evening,17,card,ANON-0000-0000-1170,25.96,Americano
2025-02-28,17:33:49.148000,2025-02-28 17:33:49.148,Friday,Evening,17,card,ANON-0000-0000-1190,25.96,Americano
2025-02-28,18:53:49.487000,2025-02-28 18:53:49.487,Friday,Evening,18,card,ANON-0000-0000-1257,35.76,Latte
2025-03-01,10:31:45.742000,2025-03-01 10:31:45.742,Saturday,Morning,10,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-01,11:24:04.507000,2025-03-01 11:24:04.507,Saturday,Morning,11,card,ANON-0000-0000-1190,25.96,Americano
2025-03-01,11:27:58.402000,2025-03-01 11:27:58.402,Saturday,Morning,11,card,ANON-0000-0000-1198,25.96,Americano
2025-03-01,14:43:23.827000,2025-03-01 14:43:23.827,Saturday,Afternoon,14,card,ANON-0000-0000-1254,35.76,Latte
2025-03-01,15:02:31.500000,2025-03-01 15:02:31.500,Saturday,Afternoon,15,card,ANON-0000-0000-1152,25.96,Americano
2025-03-01,15:08:20.223000,2025-03-01 15:08:20.223,Saturday,Afternoon,15,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-01,16:42:13.049000,2025-03-01 16:42:13.049,Saturday,Afternoon,16,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-01,17:08:33.502000,2025-03-01 17:08:33.502,Saturday,Evening,17,card,ANON-0000-0000-1258,25.96,Americano
2025-03-02,09:58:15.295000,2025-03-02 09:58:15.295,Sunday,Morning,9,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-02,12:17:36.376000,2025-03-02 12:17:36.376,Sunday,Afternoon,12,card,ANON-0000-0000-1189,35.76,Latte
2025-03-02,13:36:19.536000,2025-03-02 13:36:19.536,Sunday,Afternoon,13,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-02,15:22:17.476000,2025-03-02 15:22:17.476,Sunday,Afternoon,15,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025-03-02,15:23:15.736000,2025-03-02 15:23:15.736,Sunday,Afternoon,15,card,ANON-0000-0000-1152,25.96,Americano
2025-03-02,15:24:45.231000,2025-03-02 15:24:45.231,Sunday,Afternoon,15,card,ANON-0000-0000-1190,25.96,Americano
2025-03-03,08:24:01.942000,2025-03-03 08:24:01.942,Monday,Morning,8,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-03,09:46:51.968000,2025-03-03 09:46:51.968,Monday,Morning,9,card,ANON-0000-0000-1244,35.76,Cocoa
2025-03-03,09:48:39.338000,2025-03-03 09:48:39.338,Monday,Morning,9,card,ANON-0000-0000-1244,35.76,Latte
2025-03-03,10:21:24.640000,2025-03-03 10:21:24.640,Monday,Morning,10,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025-03-03,10:24:46.716000,2025-03-03 10:24:46.716,Monday,Morning,10,card,ANON-0000-0000-1259,35.76,Hot Chocolate
2025-03-03,12:58:08.052000,2025-03-03 12:58:08.052,Monday,Afternoon,12,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-03,15:11:01.202000,2025-03-03 15:11:01.202,Monday,Afternoon,15,card,ANON-0000-0000-1191,35.76,Latte
2025-03-03,15:47:58.817000,2025-03-03 15:47:58.817,Monday,Afternoon,15,card,ANON-0000-0000-1167,25.96,Americano
2025-03-03,16:14:50.464000,2025-03-03 16:14:50.464,Monday,Afternoon,16,card,ANON-0000-0000-1196,35.76,Cocoa
2025-03-03,16:16:35.240000,2025-03-03 16:16:35.240,Monday,Afternoon,16,card,ANON-0000-0000-1191,35.76,Latte
2025-03-03,16:18:27.089000,2025-03-03 16:18:27.089,Monday,Afternoon,16,card,ANON-0000-0000-1164,35.76,Latte
2025-03-03,16:40:29.304000,2025-03-03 16:40:29.304,Monday,Afternoon,16,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-03,16:42:22.611000,2025-03-03 16:42:22.611,Monday,Afternoon,16,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-03,16:52:11.629000,2025-03-03 16:52:11.629,Monday,Afternoon,16,card,ANON-0000-0000-1170,25.96,Americano
2025-03-03,17:28:42.804000,2025-03-03 17:28:42.804,Monday,Evening,17,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025-03-03,17:31:22.380000,2025-03-03 17:31:22.380,Monday,Evening,17,card,ANON-0000-0000-1198,25.96,Americano
2025-03-03,17:32:18.437000,2025-03-03 17:32:18.437,Monday,Evening,17,card,ANON-0000-0000-1198,35.76,Hot Chocolate
2025-03-03,17:32:58.753000,2025-03-03 17:32:58.753,Monday,Evening,17,card,ANON-0000-0000-1198,25.96,Americano
2025-03-03,17:57:32.688000,2025-03-03 17:57:32.688,Monday,Evening,17,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025-03-03,17:58:27.343000,2025-03-03 17:58:27.343,Monday,Evening,17,card,ANON-0000-0000-1178,35.76,Hot Chocolate
2025-03-03,18:03:05.008000,2025-03-03 18:03:05.008,Monday,Evening,18,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-03-03,18:46:52.609000,2025-03-03 18:46:52.609,Monday,Evening,18,card,ANON-0000-0000-1257,35.76,Latte
2025-03-04,07:19:21.939000,2025-03-04 07:19:21.939,Tuesday,Morning,7,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-04,07:31:55.409000,2025-03-04 07:31:55.409,Tuesday,Morning,7,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,08:51:45.272000,2025-03-04 08:51:45.272,Tuesday,Morning,8,card,ANON-0000-0000-1187,30.86,Americano with Milk
2025-03-04,09:09:31.929000,2025-03-04 09:09:31.929,Tuesday,Morning,9,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,09:10:22.201000,2025-03-04 09:10:22.201,Tuesday,Morning,9,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,09:58:37.168000,2025-03-04 09:58:37.168,Tuesday,Morning,9,card,ANON-0000-0000-1260,25.96,Americano
2025-03-04,11:04:01.957000,2025-03-04 11:04:01.957,Tuesday,Morning,11,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-03-04,11:05:06.974000,2025-03-04 11:05:06.974,Tuesday,Morning,11,card,ANON-0000-0000-1176,25.96,Americano
2025-03-04,11:46:41.064000,2025-03-04 11:46:41.064,Tuesday,Morning,11,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,11:47:24.511000,2025-03-04 11:47:24.511,Tuesday,Morning,11,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,11:51:34.795000,2025-03-04 11:51:34.795,Tuesday,Morning,11,card,ANON-0000-0000-1110,25.96,Americano
2025-03-04,12:25:59.172000,2025-03-04 12:25:59.172,Tuesday,Afternoon,12,card,ANON-0000-0000-1189,35.76,Cocoa
2025-03-04,16:48:58.420000,2025-03-04 16:48:58.420,Tuesday,Afternoon,16,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,18:43:21.868000,2025-03-04 18:43:21.868,Tuesday,Evening,18,card,ANON-0000-0000-1234,35.76,Cocoa
2025-03-04,19:10:09.471000,2025-03-04 19:10:09.471,Tuesday,Evening,19,card,ANON-0000-0000-1174,35.76,Latte
2025-03-04,20:09:00.555000,2025-03-04 20:09:00.555,Tuesday,Evening,20,card,ANON-0000-0000-1246,35.76,Latte
2025-03-05,08:39:51.618000,2025-03-05 08:39:51.618,Wednesday,Morning,8,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-03-05,09:38:24.258000,2025-03-05 09:38:24.258,Wednesday,Morning,9,card,ANON-0000-0000-1167,25.96,Americano
2025-03-05,10:01:14.296000,2025-03-05 10:01:14.296,Wednesday,Morning,10,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,10:02:04.297000,2025-03-05 10:02:04.297,Wednesday,Morning,10,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,10:10:50.521000,2025-03-05 10:10:50.521,Wednesday,Morning,10,card,ANON-0000-0000-1261,35.76,Cappuccino
2025-03-05,10:40:34.821000,2025-03-05 10:40:34.821,Wednesday,Morning,10,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025-03-05,11:08:31.568000,2025-03-05 11:08:31.568,Wednesday,Morning,11,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-05,11:10:54.165000,2025-03-05 11:10:54.165,Wednesday,Morning,11,card,ANON-0000-0000-1262,35.76,Cocoa
2025-03-05,11:38:51.182000,2025-03-05 11:38:51.182,Wednesday,Morning,11,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,11:41:22.429000,2025-03-05 11:41:22.429,Wednesday,Morning,11,card,ANON-0000-0000-1167,25.96,Americano
2025-03-05,12:12:56.269000,2025-03-05 12:12:56.269,Wednesday,Afternoon,12,card,ANON-0000-0000-1110,25.96,Americano
2025-03-05,15:07:50.623000,2025-03-05 15:07:50.623,Wednesday,Afternoon,15,card,ANON-0000-0000-1191,35.76,Latte
2025-03-05,15:21:35.832000,2025-03-05 15:21:35.832,Wednesday,Afternoon,15,card,ANON-0000-0000-1164,35.76,Latte
2025-03-05,15:25:11.415000,2025-03-05 15:25:11.415,Wednesday,Afternoon,15,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-03-05,17:09:56.990000,2025-03-05 17:09:56.990,Wednesday,Evening,17,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-03-05,17:16:23.550000,2025-03-05 17:16:23.550,Wednesday,Evening,17,card,ANON-0000-0000-1263,21.06,Espresso
2025-03-05,17:31:40.879000,2025-03-05 17:31:40.879,Wednesday,Evening,17,card,ANON-0000-0000-1191,35.76,Latte
2025-03-05,18:13:26.969000,2025-03-05 18:13:26.969,Wednesday,Evening,18,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-05,19:02:56.818000,2025-03-05 19:02:56.818,Wednesday,Evening,19,card,ANON-0000-0000-1264,35.76,Cocoa
2025-03-06,09:33:39.296000,2025-03-06 09:33:39.296,Thursday,Morning,9,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-06,09:35:52.935000,2025-03-06 09:35:52.935,Thursday,Morning,9,card,ANON-0000-0000-1207,21.06,Espresso
2025-03-06,10:48:04.907000,2025-03-06 10:48:04.907,Thursday,Morning,10,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-03-06,10:56:47.365000,2025-03-06 10:56:47.365,Thursday,Morning,10,card,ANON-0000-0000-1163,25.96,Americano
2025-03-06,10:57:35.031000,2025-03-06 10:57:35.031,Thursday,Morning,10,card,ANON-0000-0000-1163,25.96,Americano
2025-03-06,11:05:43.624000,2025-03-06 11:05:43.624,Thursday,Morning,11,card,ANON-0000-0000-1198,25.96,Americano
2025-03-06,11:17:38.018000,2025-03-06 11:17:38.018,Thursday,Morning,11,card,ANON-0000-0000-1265,35.76,Cappuccino
2025-03-06,13:51:33.101000,2025-03-06 13:51:33.101,Thursday,Afternoon,13,card,ANON-0000-0000-1215,35.76,Latte
2025-03-06,16:06:47.303000,2025-03-06 16:06:47.303,Thursday,Afternoon,16,card,ANON-0000-0000-1216,30.86,Americano with Milk
2025-03-06,17:49:11.208000,2025-03-06 17:49:11.208,Thursday,Evening,17,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-06,18:27:11.724000,2025-03-06 18:27:11.724,Thursday,Evening,18,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-06,19:22:10.719000,2025-03-06 19:22:10.719,Thursday,Evening,19,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-07,07:05:42.321000,2025-03-07 07:05:42.321,Friday,Morning,7,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-07,08:45:10.887000,2025-03-07 08:45:10.887,Friday,Morning,8,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,08:46:03.828000,2025-03-07 08:46:03.828,Friday,Morning,8,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,09:02:40.792000,2025-03-07 09:02:40.792,Friday,Morning,9,card,ANON-0000-0000-1163,25.96,Americano
2025-03-07,10:09:57.931000,2025-03-07 10:09:57.931,Friday,Morning,10,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2025-03-07,10:26:34.938000,2025-03-07 10:26:34.938,Friday,Morning,10,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,10:27:32.541000,2025-03-07 10:27:32.541,Friday,Morning,10,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,10:41:45.791000,2025-03-07 10:41:45.791,Friday,Morning,10,card,ANON-0000-0000-1262,35.76,Cocoa
2025-03-07,11:50:59.454000,2025-03-07 11:50:59.454,Friday,Morning,11,card,ANON-0000-0000-1189,35.76,Cocoa
2025-03-07,12:03:46.247000,2025-03-07 12:03:46.247,Friday,Afternoon,12,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-07,13:43:48.445000,2025-03-07 13:43:48.445,Friday,Afternoon,13,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-07,13:55:31.605000,2025-03-07 13:55:31.605,Friday,Afternoon,13,card,ANON-0000-0000-1260,25.96,Americano
2025-03-07,14:53:30.160000,2025-03-07 14:53:30.160,Friday,Afternoon,14,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-07,15:09:04.325000,2025-03-07 15:09:04.325,Friday,Afternoon,15,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,15:52:52.989000,2025-03-07 15:52:52.989,Friday,Afternoon,15,card,ANON-0000-0000-1164,35.76,Latte
2025-03-07,17:10:29.285000,2025-03-07 17:10:29.285,Friday,Evening,17,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,17:12:23.608000,2025-03-07 17:12:23.608,Friday,Evening,17,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-03-08,09:23:44.544000,2025-03-08 09:23:44.544,Saturday,Morning,9,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-03-08,09:41:52.900000,2025-03-08 09:41:52.900,Saturday,Morning,9,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-03-08,10:54:13.634000,2025-03-08 10:54:13.634,Saturday,Morning,10,card,ANON-0000-0000-1163,25.96,Americano
2025-03-08,11:19:45.578000,2025-03-08 11:19:45.578,Saturday,Morning,11,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,11:20:32.377000,2025-03-08 11:20:32.377,Saturday,Morning,11,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,12:41:19.836000,2025-03-08 12:41:19.836,Saturday,Afternoon,12,card,ANON-0000-0000-1267,30.86,Americano with Milk
2025-03-08,12:45:05.337000,2025-03-08 12:45:05.337,Saturday,Afternoon,12,card,ANON-0000-0000-1110,25.96,Americano
2025-03-08,13:40:06.054000,2025-03-08 13:40:06.054,Saturday,Afternoon,13,card,ANON-0000-0000-1162,35.76,Cappuccino
2025-03-09,09:42:03.883000,2025-03-09 09:42:03.883,Sunday,Morning,9,card,ANON-0000-0000-1268,21.06,Espresso
2025-03-09,11:25:53.184000,2025-03-09 11:25:53.184,Sunday,Morning,11,card,ANON-0000-0000-1269,30.86,Americano with Milk
2025-03-09,13:51:56.278000,2025-03-09 13:51:56.278,Sunday,Afternoon,13,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-09,14:18:30.062000,2025-03-09 14:18:30.062,Sunday,Afternoon,14,card,ANON-0000-0000-1163,25.96,Americano
2025-03-09,15:12:41.404000,2025-03-09 15:12:41.404,Sunday,Afternoon,15,card,ANON-0000-0000-1153,35.76,Cappuccino
2025-03-09,15:39:07.132000,2025-03-09 15:39:07.132,Sunday,Afternoon,15,card,ANON-0000-0000-1110,25.96,Americano
2025-03-09,15:52:39.328000,2025-03-09 15:52:39.328,Sunday,Afternoon,15,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-09,15:53:40.394000,2025-03-09 15:53:40.394,Sunday,Afternoon,15,card,ANON-0000-0000-1270,35.76,Cocoa
2025-03-10,08:34:43.483000,2025-03-10 08:34:43.483,Monday,Morning,8,card,ANON-0000-0000-1271,25.96,Americano
2025-03-10,08:35:40.478000,2025-03-10 08:35:40.478,Monday,Morning,8,card,ANON-0000-0000-1271,35.76,Latte
2025-03-10,09:06:27.613000,2025-03-10 09:06:27.613,Monday,Morning,9,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-10,09:19:28.887000,2025-03-10 09:19:28.887,Monday,Morning,9,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-10,09:50:54.123000,2025-03-10 09:50:54.123,Monday,Morning,9,card,ANON-0000-0000-1272,35.76,Cocoa
2025-03-10,10:18:57.060000,2025-03-10 10:18:57.060,Monday,Morning,10,card,ANON-0000-0000-1273,35.76,Hot Chocolate
2025-03-10,12:36:14.796000,2025-03-10 12:36:14.796,Monday,Afternoon,12,card,ANON-0000-0000-1171,25.96,Americano
2025-03-10,15:32:09.477000,2025-03-10 15:32:09.477,Monday,Afternoon,15,card,ANON-0000-0000-1170,25.96,Americano
2025-03-10,15:41:57.873000,2025-03-10 15:41:57.873,Monday,Afternoon,15,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025-03-10,16:18:00.593000,2025-03-10 16:18:00.593,Monday,Afternoon,16,card,ANON-0000-0000-1191,35.76,Latte
2025-03-10,16:18:54.225000,2025-03-10 16:18:54.225,Monday,Afternoon,16,card,ANON-0000-0000-1165,35.76,Latte
2025-03-10,16:24:25.439000,2025-03-10 16:24:25.439,Monday,Afternoon,16,card,ANON-0000-0000-1274,35.76,Cappuccino
2025-03-10,16:25:32.458000,2025-03-10 16:25:32.458,Monday,Afternoon,16,card,ANON-0000-0000-1274,30.86,Americano with Milk
2025-03-10,18:15:54.241000,2025-03-10 18:15:54.241,Monday,Evening,18,card,ANON-0000-0000-1170,25.96,Americano
2025-03-10,18:48:30.228000,2025-03-10 18:48:30.228,Monday,Evening,18,card,ANON-0000-0000-1257,35.76,Latte
2025-03-10,18:49:22.317000,2025-03-10 18:49:22.317,Monday,Evening,18,card,ANON-0000-0000-1257,35.76,Latte
2025-03-10,19:26:42.875000,2025-03-10 19:26:42.875,Monday,Evening,19,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-11,08:46:25.572000,2025-03-11 08:46:25.572,Tuesday,Morning,8,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,09:12:27.690000,2025-03-11 09:12:27.690,Tuesday,Morning,9,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-03-11,09:27:04.403000,2025-03-11 09:27:04.403,Tuesday,Morning,9,card,ANON-0000-0000-1275,35.76,Latte
2025-03-11,10:26:57.814000,2025-03-11 10:26:57.814,Tuesday,Morning,10,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,12:33:20.355000,2025-03-11 12:33:20.355,Tuesday,Afternoon,12,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,13:16:54.690000,2025-03-11 13:16:54.690,Tuesday,Afternoon,13,card,ANON-0000-0000-1171,25.96,Americano
2025-03-11,16:29:31.062000,2025-03-11 16:29:31.062,Tuesday,Afternoon,16,card,ANON-0000-0000-1276,35.76,Hot Chocolate
2025-03-11,16:30:16.089000,2025-03-11 16:30:16.089,Tuesday,Afternoon,16,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-11,16:49:40.750000,2025-03-11 16:49:40.750,Tuesday,Afternoon,16,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-11,17:46:50.233000,2025-03-11 17:46:50.233,Tuesday,Evening,17,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-11,18:56:52.112000,2025-03-11 18:56:52.112,Tuesday,Evening,18,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-11,19:07:14.374000,2025-03-11 19:07:14.374,Tuesday,Evening,19,card,ANON-0000-0000-1209,35.76,Latte
2025-03-11,20:08:56.329000,2025-03-11 20:08:56.329,Tuesday,Evening,20,card,ANON-0000-0000-1185,35.76,Cocoa
2025-03-12,11:11:39.446000,2025-03-12 11:11:39.446,Wednesday,Morning,11,card,ANON-0000-0000-1277,35.76,Cocoa
2025-03-12,11:47:34.257000,2025-03-12 11:47:34.257,Wednesday,Morning,11,card,ANON-0000-0000-1161,30.86,Americano with Milk
